idx,sport,name_away,odd_away,odd_home,name_home,etl_dttm
394722,中央聯盟,Yomiuri Giants,1.85,1.65,Yokohama Dena Baystars,2023-09-03 05:31:00
394723,中央聯盟,Hanshin Tigers,1.5,2.05,Tokyo Yakult Swallows,2023-09-03 05:31:00
394735,美國職棒,Philadelphia Phillies,1.7,1.8,Milwaukee Brewers,2023-09-03 05:31:00
394736,美國職棒,Seattle Mariners,1.5,2.05,New York Mets,2023-09-03 05:31:00
394737,美國職棒,Detroit Tigers,1.5,2.05,Chicago White Sox,2023-09-03 05:31:00
394738,美國職棒,Minnesota Twins,1.95,1.55,Texas Rangers,2023-09-03 05:31:00
394739,美國職棒,Baltimore Orioles,1.95,1.55,Arizona Diamondbacks,2023-09-03 05:31:00
394740,美國職棒,San Francisco Giants,1.95,1.55,San Diego Padres,2023-09-03 05:31:00
394741,美國職棒,Atlanta Braves,1.7,1.8,Los Angeles Dodgers,2023-09-03 05:31:00
394742,美國職棒,New York Yankees,2.15,1.45,Houston Astros,2023-09-03 05:31:00
394735,美國職棒,Philadelphia Phillies,1.75,1.75,Milwaukee Brewers,2023-09-03 12:42:44
394736,美國職棒,Seattle Mariners,1.45,2.15,New York Mets,2023-09-03 12:42:44
394737,美國職棒,Detroit Tigers,1.5,2.05,Chicago White Sox,2023-09-03 12:42:44
394738,美國職棒,Minnesota Twins,1.95,1.55,Texas Rangers,2023-09-03 12:42:44
394757,美國職棒,Toronto Blue Jays,1.25,2.85,Colorado Rockies,2023-09-03 12:42:44
394739,美國職棒,Baltimore Orioles,1.95,1.55,Arizona Diamondbacks,2023-09-03 12:42:44
394740,美國職棒,San Francisco Giants,1.95,1.55,San Diego Padres,2023-09-03 12:42:44
394741,美國職棒,Atlanta Braves,1.8,1.7,Los Angeles Dodgers,2023-09-03 12:42:44
394742,美國職棒,New York Yankees,2.15,1.45,Houston Astros,2023-09-03 12:42:44
394764,韓國職棒,Doosan Bears,1.45,2.15,Lotte Giants,2023-09-04 05:30:57
394765,美國職棒,Chicago White Sox,2.05,1.5,Kansas City Royals,2023-09-04 05:30:57
394766,美國職棒,San Francisco Giants,1.95,1.55,Chicago Cubs,2023-09-04 05:30:57
394767,美國職棒,Houston Astros,1.8,1.7,Texas Rangers,2023-09-04 05:30:57
394768,美國職棒,Toronto Blue Jays,1.4,2.3,Oakland Athletics,2023-09-04 05:30:57
394769,美國職棒,Colorado Rockies,2.85,1.25,Arizona Diamondbacks,2023-09-04 05:30:57
394770,美國職棒,Minnesota Twins,1.55,1.95,Cleveland Guardians,2023-09-04 05:30:57
394771,美國職棒,Baltimore Orioles,1.4,2.3,Los Angeles Angels,2023-09-04 05:30:57
394765,美國職棒,Chicago White Sox,2.05,1.5,Kansas City Royals,2023-09-04 12:46:36
394766,美國職棒,San Francisco Giants,2.05,1.5,Chicago Cubs,2023-09-04 12:46:36
394767,美國職棒,Houston Astros,1.8,1.7,Texas Rangers,2023-09-04 12:46:36
394768,美國職棒,Toronto Blue Jays,1.35,2.45,Oakland Athletics,2023-09-04 12:46:36
394769,美國職棒,Colorado Rockies,2.85,1.25,Arizona Diamondbacks,2023-09-04 12:46:36
394770,美國職棒,Minnesota Twins,1.55,1.95,Cleveland Guardians,2023-09-04 12:46:36
394771,美國職棒,Baltimore Orioles,1.4,2.3,Los Angeles Angels,2023-09-04 12:46:36
394835,太平洋聯盟,Chiba Lotte Marines,1.9,1.6,Fukuoka Softbank Hawks,2023-09-05 05:30:56
394836,太平洋聯盟,Saitama Seibu Lions,2.05,1.5,Orix Buffaloes,2023-09-05 05:30:56
394837,太平洋聯盟,Hokkaido Nippon-Ham Fighters,1.9,1.6,Tohoku Rakuten Golden Eagles,2023-09-05 05:30:56
394838,中央聯盟,Hanshin Tigers,1.55,1.95,Chunichi Dragons,2023-09-05 05:30:56
394839,中央聯盟,Yokohama Dena Baystars,1.85,1.65,Hiroshima Toyo Carp,2023-09-05 05:30:56
394840,中央聯盟,Yomiuri Giants,1.55,1.95,Tokyo Yakult Swallows,2023-09-05 05:30:56
394845,韓國職棒,Kia Tigers,1.7,1.8,Doosan Bears,2023-09-05 05:30:56
394846,韓國職棒,Samsung Lions,2.3,1.4,Lotte Giants,2023-09-05 05:30:56
394847,韓國職棒,LG Twins,1.75,1.75,KT Wiz,2023-09-05 05:30:56
394848,韓國職棒,Kiwoom Heroes,3.0,1.22,NC Dinos,2023-09-05 05:30:56
394849,韓國職棒,SSG Landers,1.28,2.7,Hanwha Eagles,2023-09-05 05:30:56
394865,美國職棒,Minnesota Twins,1.7,1.8,Cleveland Guardians,2023-09-05 05:30:56
394866,美國職棒,Seattle Mariners,1.45,2.15,Cincinnati Reds,2023-09-05 05:30:56
394867,美國職棒,Boston Red Sox,2.15,1.45,Tampa Bay Rays,2023-09-05 05:30:56
394868,美國職棒,Los Angeles Dodgers,1.5,2.05,Miami Marlins,2023-09-05 05:30:56
394869,美國職棒,New York Mets,1.55,1.95,Washington Nationals,2023-09-05 05:30:56
394875,美國職棒,Detroit Tigers,2.85,1.25,New York Yankees,2023-09-05 05:30:56
394870,美國職棒,Chicago White Sox,1.85,1.65,Kansas City Royals,2023-09-05 05:30:56
394871,美國職棒,Baltimore Orioles,1.55,1.95,Los Angeles Angels,2023-09-05 05:30:56
394872,美國職棒,Toronto Blue Jays,1.35,2.45,Oakland Athletics,2023-09-05 05:30:56
394873,美國職棒,Colorado Rockies,2.45,1.35,Arizona Diamondbacks,2023-09-05 05:30:56
394874,美國職棒,Philadelphia Phillies,1.7,1.8,San Diego Padres,2023-09-05 05:30:56
394865,美國職棒,Minnesota Twins,1.7,1.8,Cleveland Guardians,2023-09-05 12:46:25
394866,美國職棒,Seattle Mariners,1.45,2.15,Cincinnati Reds,2023-09-05 12:46:25
394867,美國職棒,Boston Red Sox,2.15,1.45,Tampa Bay Rays,2023-09-05 12:46:25
394868,美國職棒,Los Angeles Dodgers,1.45,2.15,Miami Marlins,2023-09-05 12:46:25
394869,美國職棒,New York Mets,1.55,1.95,Washington Nationals,2023-09-05 12:46:25
394875,美國職棒,Detroit Tigers,2.85,1.25,New York Yankees,2023-09-05 12:46:25
394870,美國職棒,Chicago White Sox,1.85,1.65,Kansas City Royals,2023-09-05 12:46:25
394884,美國職棒,San Francisco Giants,2.05,1.5,Chicago Cubs,2023-09-05 12:46:25
394886,美國職棒,Houston Astros,1.7,1.8,Texas Rangers,2023-09-05 12:46:25
394871,美國職棒,Baltimore Orioles,1.45,2.15,Los Angeles Angels,2023-09-05 12:46:25
394872,美國職棒,Toronto Blue Jays,1.35,2.45,Oakland Athletics,2023-09-05 12:46:25
394873,美國職棒,Colorado Rockies,2.45,1.35,Arizona Diamondbacks,2023-09-05 12:46:25
394874,美國職棒,Philadelphia Phillies,1.7,1.8,San Diego Padres,2023-09-05 12:46:25
394913,太平洋聯盟,Chiba Lotte Marines,1.8,1.7,Fukuoka Softbank Hawks,2023-09-06 05:31:04
394914,太平洋聯盟,Saitama Seibu Lions,1.8,1.7,Orix Buffaloes,2023-09-06 05:31:04
394916,中央聯盟,Hanshin Tigers,1.6,1.9,Chunichi Dragons,2023-09-06 05:31:04
394917,中央聯盟,Yokohama Dena Baystars,1.65,1.85,Hiroshima Toyo Carp,2023-09-06 05:31:04
394918,中央聯盟,Yomiuri Giants,1.6,1.9,Tokyo Yakult Swallows,2023-09-06 05:31:04
394919,韓國職棒,Kia Tigers,1.65,1.85,Doosan Bears,2023-09-06 05:31:04
394920,韓國職棒,Samsung Lions,1.8,1.7,Lotte Giants,2023-09-06 05:31:04
394921,韓國職棒,Kiwoom Heroes,2.7,1.28,NC Dinos,2023-09-06 05:31:04
394922,韓國職棒,SSG Landers,1.4,2.3,Hanwha Eagles,2023-09-06 05:31:04
394923,韓國職棒,LG Twins,1.75,1.75,KT Wiz,2023-09-06 05:31:04
394925,美國職棒,Minnesota Twins,1.6,1.9,Cleveland Guardians,2023-09-06 05:31:04
394926,美國職棒,Toronto Blue Jays,1.4,2.3,Oakland Athletics,2023-09-06 05:31:04
394927,美國職棒,Colorado Rockies,2.6,1.3,Arizona Diamondbacks,2023-09-06 05:31:04
394928,美國職棒,Philadelphia Phillies,1.7,1.8,San Diego Padres,2023-09-06 05:31:04
394929,美國職棒,Detroit Tigers,2.15,1.45,New York Yankees,2023-09-06 05:31:04
394930,美國職棒,St. Louis Cardinals,3.0,1.22,Atlanta Braves,2023-09-06 05:31:04
394931,美國職棒,Chicago White Sox,1.85,1.65,Kansas City Royals,2023-09-06 05:31:04
394932,美國職棒,Houston Astros,1.8,1.7,Texas Rangers,2023-09-06 05:31:04
394933,美國職棒,Baltimore Orioles,1.6,1.9,Los Angeles Angels,2023-09-06 05:31:04
394925,美國職棒,Minnesota Twins,1.6,1.9,Cleveland Guardians,2023-09-06 12:47:03
394926,美國職棒,Toronto Blue Jays,1.4,2.3,Oakland Athletics,2023-09-06 12:47:03
394927,美國職棒,Colorado Rockies,2.6,1.3,Arizona Diamondbacks,2023-09-06 12:47:03
394928,美國職棒,Philadelphia Phillies,1.7,1.8,San Diego Padres,2023-09-06 12:47:03
394929,美國職棒,Detroit Tigers,2.15,1.45,New York Yankees,2023-09-06 12:47:03
394930,美國職棒,St. Louis Cardinals,3.0,1.22,Atlanta Braves,2023-09-06 12:47:03
394931,美國職棒,Chicago White Sox,1.85,1.65,Kansas City Royals,2023-09-06 12:47:03
394932,美國職棒,Houston Astros,1.85,1.65,Texas Rangers,2023-09-06 12:47:03
394933,美國職棒,Baltimore Orioles,1.55,1.95,Los Angeles Angels,2023-09-06 12:47:03
394962,太平洋聯盟,Chiba Lotte Marines,1.85,1.65,Fukuoka Softbank Hawks,2023-09-07 05:31:08
394963,中央聯盟,Yokohama Dena Baystars,1.55,1.95,Hiroshima Toyo Carp,2023-09-07 05:31:08
394964,中央聯盟,Yomiuri Giants,1.75,1.75,Tokyo Yakult Swallows,2023-09-07 05:31:08
394965,韓國職棒,Kia Tigers,1.4,2.3,Doosan Bears,2023-09-07 05:31:08
394966,韓國職棒,Samsung Lions,1.45,2.15,Lotte Giants,2023-09-07 05:31:08
394967,韓國職棒,Kiwoom Heroes,2.7,1.28,NC Dinos,2023-09-07 05:31:08
394968,韓國職棒,LG Twins,1.9,1.6,KT Wiz,2023-09-07 05:31:08
394969,韓國職棒,SSG Landers,1.55,1.95,Hanwha Eagles,2023-09-07 05:31:08
395030,美國職棒,Detroit Tigers,2.05,1.5,New York Yankees,2023-09-07 05:31:08
395031,美國職棒,St. Louis Cardinals,3.1,1.2,Atlanta Braves,2023-09-07 05:31:08
395030,美國職棒,Detroit Tigers,2.05,1.5,New York Yankees,2023-09-07 12:46:19
395031,美國職棒,St. Louis Cardinals,3.1,1.2,Atlanta Braves,2023-09-07 12:46:19
395070,太平洋聯盟,Tohoku Rakuten Golden Eagles,1.8,1.7,Fukuoka Softbank Hawks,2023-09-08 05:31:11
395071,太平洋聯盟,Saitama Seibu Lions,1.65,1.85,Hokkaido Nippon-Ham Fighters,2023-09-08 05:31:11
395072,中央聯盟,Hiroshima Toyo Carp,1.95,1.55,Hanshin Tigers,2023-09-08 05:31:11
395089,韓國職棒,Samsung Lions,2.05,1.5,Doosan Bears,2023-09-08 05:31:11
395090,韓國職棒,Lotte Giants,1.9,1.6,NC Dinos,2023-09-08 05:31:11
395091,韓國職棒,SSG Landers,1.8,1.7,KT Wiz,2023-09-08 05:31:11
395092,韓國職棒,LG Twins,1.55,1.95,Kia Tigers,2023-09-08 05:31:11
395093,韓國職棒,Hanwha Eagles,1.4,2.3,Kiwoom Heroes,2023-09-08 05:31:11
395094,美國職棒,Arizona Diamondbacks,1.7,1.8,Chicago Cubs,2023-09-08 05:31:11
395095,美國職棒,St. Louis Cardinals,1.9,1.6,Cincinnati Reds,2023-09-08 05:31:11
395096,美國職棒,Chicago White Sox,1.9,1.6,Detroit Tigers,2023-09-08 05:31:11
395097,美國職棒,Seattle Mariners,1.7,1.8,Tampa Bay Rays,2023-09-08 05:31:11
395098,美國職棒,Milwaukee Brewers,1.9,1.6,New York Yankees,2023-09-08 05:31:11
395099,美國職棒,Miami Marlins,1.95,1.55,Philadelphia Phillies,2023-09-08 05:31:11
395100,美國職棒,Baltimore Orioles,1.7,1.8,Boston Red Sox,2023-09-08 05:31:11
395101,美國職棒,San Diego Padres,1.9,1.6,Houston Astros,2023-09-08 05:31:11
395102,美國職棒,New York Mets,1.65,1.85,Minnesota Twins,2023-09-08 05:31:11
395103,美國職棒,Colorado Rockies,2.45,1.35,San Francisco Giants,2023-09-08 05:31:11
395094,美國職棒,Arizona Diamondbacks,1.7,1.8,Chicago Cubs,2023-09-08 12:45:55
395095,美國職棒,St. Louis Cardinals,1.95,1.55,Cincinnati Reds,2023-09-08 12:45:55
395096,美國職棒,Chicago White Sox,1.9,1.6,Detroit Tigers,2023-09-08 12:45:55
395097,美國職棒,Seattle Mariners,1.7,1.8,Tampa Bay Rays,2023-09-08 12:45:55
395098,美國職棒,Milwaukee Brewers,1.9,1.6,New York Yankees,2023-09-08 12:45:55
395099,美國職棒,Miami Marlins,1.95,1.55,Philadelphia Phillies,2023-09-08 12:45:55
395100,美國職棒,Baltimore Orioles,1.65,1.85,Boston Red Sox,2023-09-08 12:45:55
395101,美國職棒,San Diego Padres,1.9,1.6,Houston Astros,2023-09-08 12:45:55
395102,美國職棒,New York Mets,1.65,1.85,Minnesota Twins,2023-09-08 12:45:55
395103,美國職棒,Colorado Rockies,2.45,1.35,San Francisco Giants,2023-09-08 12:45:55
395162,韓國職棒,SSG Landers,1.55,1.95,KT Wiz,2023-09-09 05:30:49
395146,太平洋聯盟,Orix Buffaloes,1.3,2.6,Chiba Lotte Marines,2023-09-09 05:30:49
395176,美國職棒,Milwaukee Brewers,2.05,1.5,New York Yankees,2023-09-09 05:30:49
395177,美國職棒,New York Mets,2.05,1.5,Minnesota Twins,2023-09-09 05:30:49
395178,美國職棒,Arizona Diamondbacks,1.95,1.55,Chicago Cubs,2023-09-09 05:30:49
395179,美國職棒,Los Angeles Dodgers,1.3,2.6,Washington Nationals,2023-09-09 05:30:49
395180,美國職棒,Baltimore Orioles,2.05,1.5,Boston Red Sox,2023-09-09 05:30:49
395181,美國職棒,Miami Marlins,2.3,1.4,Philadelphia Phillies,2023-09-09 05:30:49
395182,美國職棒,St. Louis Cardinals,1.6,1.9,Cincinnati Reds,2023-09-09 05:30:49
395183,美國職棒,San Diego Padres,1.9,1.6,Houston Astros,2023-09-09 05:30:49
395176,美國職棒,Milwaukee Brewers,1.95,1.55,New York Yankees,2023-09-09 12:42:26
395177,美國職棒,New York Mets,2.05,1.5,Minnesota Twins,2023-09-09 12:42:26
395179,美國職棒,Los Angeles Dodgers,1.3,2.6,Washington Nationals,2023-09-09 12:42:26
395180,美國職棒,Baltimore Orioles,1.95,1.55,Boston Red Sox,2023-09-09 12:42:26
395181,美國職棒,Miami Marlins,2.3,1.4,Philadelphia Phillies,2023-09-09 12:42:26
395182,美國職棒,St. Louis Cardinals,1.6,1.9,Cincinnati Reds,2023-09-09 12:42:26
395183,美國職棒,San Diego Padres,1.9,1.6,Houston Astros,2023-09-09 12:42:26
395224,太平洋聯盟,Orix Buffaloes,1.9,1.6,Chiba Lotte Marines,2023-09-10 05:30:57
395252,美國職棒,Chicago White Sox,1.9,1.6,Detroit Tigers,2023-09-10 05:30:57
395244,美國職棒,Milwaukee Brewers,1.9,1.6,New York Yankees,2023-09-10 05:30:57
395245,美國職棒,Baltimore Orioles,1.8,1.7,Boston Red Sox,2023-09-10 05:30:57
395246,美國職棒,Kansas City Royals,2.3,1.4,Toronto Blue Jays,2023-09-10 05:30:57
395247,美國職棒,St. Louis Cardinals,1.8,1.7,Cincinnati Reds,2023-09-10 05:30:57
395248,美國職棒,New York Mets,2.3,1.4,Minnesota Twins,2023-09-10 05:30:57
395249,美國職棒,Arizona Diamondbacks,1.95,1.55,Chicago Cubs,2023-09-10 05:30:57
395250,美國職棒,Oakland Athletics,2.7,1.28,Texas Rangers,2023-09-10 05:30:57
395252,美國職棒,Chicago White Sox,1.9,1.6,Detroit Tigers,2023-09-10 12:42:35
395244,美國職棒,Milwaukee Brewers,1.9,1.6,New York Yankees,2023-09-10 12:42:35
395245,美國職棒,Baltimore Orioles,1.8,1.7,Boston Red Sox,2023-09-10 12:42:35
395246,美國職棒,Kansas City Royals,2.3,1.4,Toronto Blue Jays,2023-09-10 12:42:35
395247,美國職棒,St. Louis Cardinals,1.85,1.65,Cincinnati Reds,2023-09-10 12:42:35
395248,美國職棒,New York Mets,2.45,1.35,Minnesota Twins,2023-09-10 12:42:35
395249,美國職棒,Arizona Diamondbacks,2.05,1.5,Chicago Cubs,2023-09-10 12:42:35
395250,美國職棒,Oakland Athletics,2.85,1.25,Texas Rangers,2023-09-10 12:42:35
395294,美國職棒,Atlanta Braves,1.55,1.95,Philadelphia Phillies,2023-09-11 05:30:59
395295,美國職棒,St. Louis Cardinals,2.15,1.45,Baltimore Orioles,2023-09-11 05:30:59
395296,美國職棒,Texas Rangers,1.95,1.55,Toronto Blue Jays,2023-09-11 05:30:59
395297,美國職棒,Arizona Diamondbacks,1.95,1.55,New York Mets,2023-09-11 05:30:59
395298,美國職棒,New York Yankees,1.9,1.6,Boston Red Sox,2023-09-11 05:30:59
395299,美國職棒,Tampa Bay Rays,1.6,1.9,Minnesota Twins,2023-09-11 05:30:59
395300,美國職棒,Oakland Athletics,3.1,1.2,Houston Astros,2023-09-11 05:30:59
395294,美國職棒,Atlanta Braves,1.5,2.05,Philadelphia Phillies,2023-09-11 12:47:14
395295,美國職棒,St. Louis Cardinals,2.3,1.4,Baltimore Orioles,2023-09-11 12:47:14
395296,美國職棒,Texas Rangers,1.95,1.55,Toronto Blue Jays,2023-09-11 12:47:14
395297,美國職棒,Arizona Diamondbacks,1.95,1.55,New York Mets,2023-09-11 12:47:14
395298,美國職棒,New York Yankees,1.9,1.6,Boston Red Sox,2023-09-11 12:47:14
395299,美國職棒,Tampa Bay Rays,1.6,1.9,Minnesota Twins,2023-09-11 12:47:14
395300,美國職棒,Oakland Athletics,3.3,1.18,Houston Astros,2023-09-11 12:47:14
395320,太平洋聯盟,Tohoku Rakuten Golden Eagles,1.8,1.7,Chiba Lotte Marines,2023-09-12 05:30:48
395321,太平洋聯盟,Orix Buffaloes,1.55,1.95,Hokkaido Nippon-Ham Fighters,2023-09-12 05:30:48
395322,太平洋聯盟,Fukuoka Softbank Hawks,1.5,2.05,Saitama Seibu Lions,2023-09-12 05:30:48
395323,中央聯盟,Yomiuri Giants,1.9,1.6,Hanshin Tigers,2023-09-12 05:30:48
395324,中央聯盟,Hiroshima Toyo Carp,1.85,1.65,Tokyo Yakult Swallows,2023-09-12 05:30:48
395325,中央聯盟,Chunichi Dragons,2.05,1.5,Yokohama Dena Baystars,2023-09-12 05:30:48
395337,韓國職棒,Hanwha Eagles,2.15,1.45,Doosan Bears,2023-09-12 05:30:48
395338,韓國職棒,KT Wiz,1.8,1.7,SSG Landers,2023-09-12 05:30:48
395339,韓國職棒,NC Dinos,1.65,1.85,Lotte Giants,2023-09-12 05:30:48
395340,韓國職棒,Kia Tigers,1.35,2.45,Samsung Lions,2023-09-12 05:30:48
395341,美國職棒,St. Louis Cardinals,2.45,1.35,Baltimore Orioles,2023-09-12 05:30:48
395342,美國職棒,Atlanta Braves,1.65,1.85,Philadelphia Phillies,2023-09-12 05:30:48
395343,美國職棒,Texas Rangers,1.7,1.8,Toronto Blue Jays,2023-09-12 05:30:48
395344,美國職棒,Tampa Bay Rays,1.95,1.55,Minnesota Twins,2023-09-12 05:30:48
395345,美國職棒,Oakland Athletics,3.1,1.2,Houston Astros,2023-09-12 05:30:48
395346,美國職棒,Chicago Cubs,1.4,2.3,Colorado Rockies,2023-09-12 05:30:48
395347,美國職棒,Cleveland Guardians,1.95,1.55,San Francisco Giants,2023-09-12 05:30:48
395348,美國職棒,San Diego Padres,2.15,1.45,Los Angeles Dodgers,2023-09-12 05:30:48
395341,美國職棒,St. Louis Cardinals,2.45,1.35,Baltimore Orioles,2023-09-12 12:46:33
395342,美國職棒,Atlanta Braves,1.6,1.9,Philadelphia Phillies,2023-09-12 12:46:33
395343,美國職棒,Texas Rangers,1.7,1.8,Toronto Blue Jays,2023-09-12 12:46:33
395344,美國職棒,Tampa Bay Rays,1.85,1.65,Minnesota Twins,2023-09-12 12:46:33
395345,美國職棒,Oakland Athletics,3.1,1.2,Houston Astros,2023-09-12 12:46:33
395346,美國職棒,Chicago Cubs,1.4,2.3,Colorado Rockies,2023-09-12 12:46:33
395347,美國職棒,Cleveland Guardians,1.95,1.55,San Francisco Giants,2023-09-12 12:46:33
395348,美國職棒,San Diego Padres,2.15,1.45,Los Angeles Dodgers,2023-09-12 12:46:33
395413,太平洋聯盟,Tohoku Rakuten Golden Eagles,1.95,1.55,Chiba Lotte Marines,2023-09-13 05:30:54
395414,太平洋聯盟,Orix Buffaloes,1.55,1.95,Hokkaido Nippon-Ham Fighters,2023-09-13 05:30:54
395415,太平洋聯盟,Fukuoka Softbank Hawks,1.5,2.05,Saitama Seibu Lions,2023-09-13 05:30:54
395416,中央聯盟,Yomiuri Giants,2.05,1.5,Hanshin Tigers,2023-09-13 05:30:54
395417,中央聯盟,Hiroshima Toyo Carp,1.65,1.85,Tokyo Yakult Swallows,2023-09-13 05:30:54
395418,中央聯盟,Chunichi Dragons,2.6,1.3,Yokohama Dena Baystars,2023-09-13 05:30:54
395419,韓國職棒,SSG Landers,1.45,2.15,Doosan Bears,2023-09-13 05:30:54
395420,韓國職棒,KT Wiz,1.8,1.7,NC Dinos,2023-09-13 05:30:54
395421,韓國職棒,Lotte Giants,2.7,1.28,Kia Tigers,2023-09-13 05:30:54
395443,美國職棒,Tampa Bay Rays,1.65,1.85,Minnesota Twins,2023-09-13 05:30:54
395444,美國職棒,Chicago Cubs,1.4,2.3,Colorado Rockies,2023-09-13 05:30:54
395445,美國職棒,Cleveland Guardians,1.9,1.6,San Francisco Giants,2023-09-13 05:30:54
395446,美國職棒,St. Louis Cardinals,2.3,1.4,Baltimore Orioles,2023-09-13 05:30:54
395447,美國職棒,Atlanta Braves,1.4,2.3,Philadelphia Phillies,2023-09-13 05:30:54
395448,美國職棒,Cincinnati Reds,1.95,1.55,Detroit Tigers,2023-09-13 05:30:54
395449,美國職棒,Texas Rangers,1.85,1.65,Toronto Blue Jays,2023-09-13 05:30:54
395450,美國職棒,Oakland Athletics,2.85,1.25,Houston Astros,2023-09-13 05:30:54
395451,美國職棒,New York Yankees,1.9,1.6,Boston Red Sox,2023-09-13 05:30:54
395452,美國職棒,San Diego Padres,1.9,1.6,Los Angeles Dodgers,2023-09-13 05:30:54
395443,美國職棒,Tampa Bay Rays,1.6,1.9,Minnesota Twins,2023-09-13 12:47:14
395444,美國職棒,Chicago Cubs,1.4,2.3,Colorado Rockies,2023-09-13 12:47:14
395445,美國職棒,Cleveland Guardians,1.9,1.6,San Francisco Giants,2023-09-13 12:47:14
395446,美國職棒,St. Louis Cardinals,2.3,1.4,Baltimore Orioles,2023-09-13 12:47:14
395447,美國職棒,Atlanta Braves,1.4,2.3,Philadelphia Phillies,2023-09-13 12:47:14
395448,美國職棒,Cincinnati Reds,1.95,1.55,Detroit Tigers,2023-09-13 12:47:14
395449,美國職棒,Texas Rangers,1.85,1.65,Toronto Blue Jays,2023-09-13 12:47:14
395450,美國職棒,Oakland Athletics,2.85,1.25,Houston Astros,2023-09-13 12:47:14
395451,美國職棒,New York Yankees,1.9,1.6,Boston Red Sox,2023-09-13 12:47:14
395452,美國職棒,San Diego Padres,1.9,1.6,Los Angeles Dodgers,2023-09-13 12:47:14
395485,太平洋聯盟,Fukuoka Softbank Hawks,1.6,1.9,Saitama Seibu Lions,2023-09-14 05:31:07
395486,中央聯盟,Yomiuri Giants,2.3,1.4,Hanshin Tigers,2023-09-14 05:31:07
395487,中央聯盟,Hiroshima Toyo Carp,1.9,1.6,Tokyo Yakult Swallows,2023-09-14 05:31:07
395488,中央聯盟,Chunichi Dragons,2.15,1.45,Yokohama Dena Baystars,2023-09-14 05:31:07
395489,太平洋聯盟,Orix Buffaloes,1.6,1.9,Tohoku Rakuten Golden Eagles,2023-09-14 05:31:07
395504,韓國職棒,SSG Landers,1.5,2.05,Doosan Bears,2023-09-14 05:31:07
395505,韓國職棒,KT Wiz,1.9,1.6,Samsung Lions,2023-09-14 05:31:07
395506,韓國職棒,LG Twins,1.4,2.3,NC Dinos,2023-09-14 05:31:07
395507,韓國職棒,Lotte Giants,1.9,1.6,Kia Tigers,2023-09-14 05:31:07
395811,美國職棒,Washington Nationals,2.15,1.45,Pittsburgh Pirates,2023-09-14 05:31:07
395812,美國職棒,Arizona Diamondbacks,1.85,1.65,New York Mets,2023-09-14 05:31:07
395813,美國職棒,Texas Rangers,2.15,1.45,Toronto Blue Jays,2023-09-14 05:31:07
395814,美國職棒,Tampa Bay Rays,1.95,1.55,Baltimore Orioles,2023-09-14 05:31:07
395811,美國職棒,Washington Nationals,2.15,1.45,Pittsburgh Pirates,2023-09-14 12:46:32
395812,美國職棒,Arizona Diamondbacks,1.85,1.65,New York Mets,2023-09-14 12:46:32
395813,美國職棒,Texas Rangers,2.05,1.5,Toronto Blue Jays,2023-09-14 12:46:32
395814,美國職棒,Tampa Bay Rays,1.95,1.55,Baltimore Orioles,2023-09-14 12:46:32
395892,中央聯盟,Yomiuri Giants,1.45,2.15,Chunichi Dragons,2023-09-15 05:30:58
395893,中央聯盟,Hanshin Tigers,2.45,1.35,Hiroshima Toyo Carp,2023-09-15 05:30:58
395894,中央聯盟,Yokohama Dena Baystars,1.65,1.85,Tokyo Yakult Swallows,2023-09-15 05:30:58
395897,韓國職棒,Kiwoom Heroes,1.9,1.6,Lotte Giants,2023-09-15 05:30:58
395898,韓國職棒,Samsung Lions,1.55,1.95,NC Dinos,2023-09-15 05:30:58
395899,韓國職棒,Doosan Bears,1.65,1.85,Kia Tigers,2023-09-15 05:30:58
395900,韓國職棒,LG Twins,1.45,2.15,Hanwha Eagles,2023-09-15 05:30:58
395916,美國職棒,New York Yankees,1.45,2.15,Pittsburgh Pirates,2023-09-15 05:30:58
395917,美國職棒,Tampa Bay Rays,1.6,1.9,Baltimore Orioles,2023-09-15 05:30:58
395918,美國職棒,Boston Red Sox,1.95,1.55,Toronto Blue Jays,2023-09-15 05:30:58
395919,美國職棒,Cincinnati Reds,1.8,1.7,New York Mets,2023-09-15 05:30:58
395920,美國職棒,Washington Nationals,2.3,1.4,Milwaukee Brewers,2023-09-15 05:30:58
395921,美國職棒,Philadelphia Phillies,1.6,1.9,St. Louis Cardinals,2023-09-15 05:30:58
395922,美國職棒,San Diego Padres,1.35,2.45,Oakland Athletics,2023-09-15 05:30:58
395923,美國職棒,Los Angeles Dodgers,1.8,1.7,Seattle Mariners,2023-09-15 05:30:58
395916,美國職棒,New York Yankees,1.45,2.15,Pittsburgh Pirates,2023-09-15 12:46:10
395943,美國職棒,Atlanta Braves,1.4,2.3,Miami Marlins,2023-09-15 12:46:10
395917,美國職棒,Tampa Bay Rays,1.6,1.9,Baltimore Orioles,2023-09-15 12:46:10
395918,美國職棒,Boston Red Sox,1.9,1.6,Toronto Blue Jays,2023-09-15 12:46:10
395919,美國職棒,Cincinnati Reds,1.8,1.7,New York Mets,2023-09-15 12:46:10
395944,美國職棒,Texas Rangers,1.6,1.9,Cleveland Guardians,2023-09-15 12:46:10
395920,美國職棒,Washington Nationals,2.3,1.4,Milwaukee Brewers,2023-09-15 12:46:10
395921,美國職棒,Philadelphia Phillies,1.5,2.05,St. Louis Cardinals,2023-09-15 12:46:10
395947,美國職棒,Detroit Tigers,1.7,1.8,Los Angeles Angels,2023-09-15 12:46:10
